Time,Ax,Ay,Az,Gx,Gy,Gz,LAT,LNG,ALT
1309565,-0.4241943359,-0.3548583984,0.9532470703,51.3916015625,-67.626953125,26.9165039062,53.1014251709,8.8347015381,-21.1000003815
1309967,-0.3264160156,0.224609375,0.072265625,-2.8686523438,-36.3159179688,-27.2216796875,53.1014213562,8.8346004486,-21
1310569,-0.5024414062,0.193359375,0.6271972656,-36.1328125,-6.5307617188,-80.0170898438,53.1014213562,8.8346004486,-21
1310972,0.1625976562,0.0322265625,1.2741699219,0.5493164062,17.7612304688,26.9165039062,53.1014175415,8.8345041275,-21
1311569,-0.1235351562,0.1268310547,0.3270263672,-36.4990234375,-4.39453125,-55.17578125,53.1014175415,8.8345041275,-21
1311991,-0.0980224609,0.1059570312,0.8775634766,28.1372070312,-57.6171875,93.8110351562,53.1014175415,8.8344259262,-21.7000007629
1312569,0.3438720703,-0.0521240234,1.3537597656,-13.671875,-69.5190429688,-71.7163085938,53.1014175415,8.8344259262,-21.7000007629
1312971,-0.1031494141,0.0301513672,1.1448974609,45.9594726562,8.056640625,60.6079101562,53.1014175415,8.8343381882,-22
1313568,0.1052246094,-0.0550537109,1.2799072266,-45.1049804688,25.634765625,-75.6225585938,53.1014175415,8.8343381882,-22
1313986,-0.1442871094,-0.0753173828,-0.9143066406,59.08203125,-50.78125,55.3588867188,53.1014175415,8.8342618942,-22.6000003815
1314570,-0.7095947266,-0.1068115234,0.2917480469,-61.4624023438,-11.5356445312,-123.8403320312,53.1014175415,8.8342618942,-22.6000003815
1314973,-0.6134033203,-0.4000244141,0.3472900391,49.2553710938,-70.1293945312,25.0854492188,53.1014022827,8.8341684341,-22.7000007629
1315567,-0.8854980469,-0.1247558594,0.7446289062,-23.3154296875,-70.6176757812,-76.1108398438,53.1014022827,8.8341684341,-22.7000007629
1315967,-1.1142578125,-0.2302246094,0.2564697266,22.705078125,-29.8461914062,28.9916992188,53.101398468,8.834072113,-23
1316569,0.1260986328,0.0648193359,0.9381103516,-39.6118164062,-5.0659179688,-16.7236328125,53.101398468,8.834072113,-23
1316972,-0.0489501953,-0.23046875,1.2150878906,61.9506835938,18.4326171875,68.6645507812,53.1013908386,8.8339805603,-23.2999992371
1317567,0.17578125,-0.0081787109,1.1557617188,-1.4038085938,-6.7138671875,-15.7470703125,53.1013908386,8.8339805603,-23.2999992371
1317967,-0.3187255859,-0.3045654297,0.9696044922,55.6030273438,-26.5502929688,48.2788085938,53.1013832092,8.8339033127,-24
1318567,0.5528564453,-0.0207519531,1.2331542969,-2.5634765625,-13.18359375,23.6206054688,53.1013832092,8.8339033127,-24
1318985,0.0909423828,-0.1907958984,1.0272216797,8.30078125,1.0986328125,-29.4799804688,53.1013832092,8.8338298798,-23.8999996185
1319566,0.0791015625,-0.0413818359,1.0504150391,11.4135742188,-10.9252929688,42.6635742188,53.1013832092,8.8338298798,-23.8999996185
1319967,0.3129882812,-0.0567626953,1.2349853516,43.2739257812,-16.9067382812,-4.2724609375,53.1013793945,8.8337507248,-24.1000003815
1320570,-0.0895996094,-0.3582763672,0.39453125,43.1518554688,-8.7280273438,55.8471679688,53.1013793945,8.8337507248,-24.1000003815
1320988,0.0065917969,-0.1625976562,1.1383056641,-21.3623046875,-9.033203125,-70.2514648438,53.1013793945,8.8336658478,-24.5
1321568,1.1081542969,-0.2706298828,1.8524169922,0.1831054688,7.8125,64.1479492188,53.1013793945,8.8336658478,-24.5
1321968,0.3580322266,0.1480712891,0.7233886719,-20.8740234375,37.6586914062,-62.3779296875,53.1013832092,8.8335847855,-24.8999996185
1322570,-0.1076660156,-0.2249755859,0.6046142578,57.6782226562,-51.9409179688,3.6010742188,53.1013832092,8.8335847855,-24.8999996185
1322972,0.2165527344,-0.0678710938,0.4876708984,-10.1928710938,6.5307617188,-65.673828125,53.1013908386,8.8335065842,-25
1323564,-0.3972167969,-0.1184082031,1.0646972656,-3.3569335938,9.4604492188,17.578125,53.1013908386,8.8335065842,-25
1323965,0.3865966797,0.310546875,1.5454101562,-31.1279296875,-5.6762695312,-27.6489257812,53.1013946533,8.8334197998,-25.1000003815
1324569,0.7717285156,-0.0151367188,1.5308837891,27.4047851562,23.8037109375,-50.7202148438,53.1013946533,8.8334197998,-25.1000003815
1324971,0.4113769531,-0.0290527344,1.3635253906,-24.9633789062,29.1748046875,-46.142578125,53.1013946533,8.8333415985,-25.2999992371
1325565,-0.15234375,-0.1265869141,1.1480712891,22.5830078125,-47.8515625,15.2587890625,53.1013946533,8.8333415985,-25.2999992371
1325972,-0.8529052734,-0.2797851562,0.3927001953,-74.2797851562,-31.8603515625,-61.1572265625,53.1014022827,8.8332576752,-25.7999992371
1326567,0.5126953125,0.0280761719,1.4969482422,50.3540039062,35.15625,43.1518554688,53.1014022827,8.8332576752,-25.7999992371
1326960,-0.1440429688,0.1239013672,0.9299316406,-13.0004882812,-12.5122070312,-34.0576171875,53.1014175415,8.8331708908,-26.2000007629
1327564,0.2291259766,-0.0131835938,0.9798583984,23.2543945312,28.8696289062,-61.0961914062,53.1014175415,8.8331708908,-26.2000007629
1327972,0.2855224609,-0.1165771484,1.09375,-14.892578125,17.9443359375,-2.8076171875,53.1014328003,8.8330869675,-26.7000007629
1328567,-0.0980224609,-0.0520019531,0.5682373047,-9.033203125,-47.0581054688,-73.4252929688,53.1014328003,8.8330869675,-26.7000007629
1328962,-0.6566162109,0.1921386719,0.6616210938,-51.8188476562,-22.8271484375,-22.705078125,53.1014442444,8.8330030441,-27
1329567,0.4282226562,-0.1802978516,1.2468261719,13.3056640625,11.4135742188,-42.6025390625,53.1014442444,8.8330030441,-27
1330020,-0.2023925781,-0.2570800781,1.1115722656,15.380859375,-39.9780273438,54.3823242188,53.1014595032,8.8329267502,-27.5
1330568,0.0042724609,0.0115966797,1.1108398438,-70.3735351562,3.41796875,-108.7646484375,53.1014595032,8.8329267502,-27.5
1330961,0.3148193359,-0.0114746094,1.3321533203,-9.9487304688,-49.31640625,71.77734375,53.1014709473,8.8328399658,-28
1331566,-0.3421630859,-0.0766601562,0.9862060547,-14.2822265625,-62.01171875,-37.0483398438,53.1014709473,8.8328399658,-28
1331959,0.34375,0.0368652344,0.9622802734,23.681640625,9.8266601562,25.4516601562,53.1014785767,8.8327913284,-29.1000003815
1332566,0.484375,-0.0740966797,0.9693603516,-65.5517578125,-4.8217773438,-79.2846679688,53.1014785767,8.8327913284,-29.1000003815
1332959,0.6108398438,-0.2973632812,1.3566894531,22.5830078125,9.3383789062,95.703125,53.1014938354,8.8327236176,-30
1333565,0.2578125,0.3188476562,0.7252197266,10.7421875,-32.8369140625,-36.6821289062,53.1014938354,8.8327236176,-30
1333958,0.1394042969,-0.0272216797,1.1051025391,69.3359375,-47.7905273438,1.708984375,53.1015052795,8.8326559067,-30.1000003815
1334567,0.0435791016,0.1926269531,0.5251464844,-81.9702148438,-23.4375,-41.50390625,53.1015052795,8.8326559067,-30.1000003815
1334974,0.1846923828,-0.5227050781,1.2640380859,44.677734375,-8.9111328125,125.0610351562,53.1015205383,8.832572937,-30.5
1335567,-0.2847900391,-0.2290039062,1.2231445312,5.0048828125,-1.1596679688,7.9345703125,53.1015205383,8.832572937,-30.5
1335960,-0.1239013672,0.3179931641,1.0161132812,27.099609375,5.4931640625,-41.748046875,53.1015319824,8.832493782,-30
1336567,-0.1657714844,0.1889648438,0.5314941406,23.4985351562,1.6479492188,35.7666015625,53.1015319824,8.832493782,-30
1336975,0.8841552734,-0.3338623047,1.1033935547,51.6357421875,-14.3432617188,-19.6533203125,53.1015434265,8.8324174881,-29.6000003815
1337565,-0.3551025391,-0.5523681641,0.5549316406,2.9907226562,-22.705078125,-2.3193359375,53.1015434265,8.8324174881,-29.6000003815
1337958,0.1502685547,0.0895996094,1.5277099609,-11.71875,-14.404296875,-77.63671875,53.1015510559,8.8323612213,-29.5
1338565,-0.0639648438,-0.3563232422,1.525390625,54.1381835938,-17.1508789062,120.2392578125,53.1015510559,8.8323612213,-29.5
1338958,0.2080078125,0.1520996094,0.8017578125,13.427734375,-54.8095703125,-82.8857421875,53.1015663147,8.8322925568,-28.7999992371
1339565,-0.4091796875,0.1369628906,0.5832519531,26.6723632812,-20.6909179688,-5.7983398438,53.1015663147,8.8322925568,-28.7999992371
1339959,0.0603027344,-0.0300292969,0.9704589844,-91.3696289062,31.25,-10.7421875,53.1015853882,8.8322401047,-28
1340567,-0.1807861328,0.1072998047,-0.2309570312,115.6616210938,-116.943359375,23.3154296875,53.1015853882,8.8322401047,-28
1340960,0.5197753906,0.1275634766,0.4432373047,-76.5380859375,1.8920898438,-135.8642578125,53.1016044617,8.8321943283,-27.6000003815
1341564,0.4193115234,-0.4154052734,1.6313476562,34.7290039062,-35.8276367188,-53.5888671875,53.1016044617,8.8321943283,-27.6000003815
1341971,-0.4947509766,0.3880615234,0.5126953125,-96.6186523438,-8.7280273438,-36.6821289062,53.1016235352,8.8321399689,-27.1000003815
1342564,-0.1506347656,-0.0545654297,0.9761962891,-0.0610351562,30.2734375,89.0502929688,53.1016235352,8.8321399689,-27.1000003815
1342957,0.7265625,0.2305908203,1.6442871094,-10.1928710938,33.3862304688,24.2919921875,53.1016387939,8.8320789337,-26.7000007629
1343567,-0.8901367188,0.0867919922,0.333984375,-7.7514648438,-79.2846679688,-155.1513671875,53.1016387939,8.8320789337,-26.7000007629
1343974,-0.1411132812,0.1298828125,1.2806396484,-58.2275390625,-20.8129882812,36.7431640625,53.1016616821,8.8320245743,-26.5
1344568,0.7861328125,0.021484375,0.3786621094,9.9487304688,28.2592773438,-56.2744140625,53.1016616821,8.8320245743,-26.5
1344961,-0.4489746094,0.3670654297,0.8630371094,12.451171875,11.4135742188,-16.9067382812,53.1016845703,8.8319482803,-27.6000003815
1345567,-0.0955810547,-0.3247070312,1.5903320312,-41.1376953125,-2.2583007812,-51.0864257812,53.1016845703,8.8319482803,-27.6000003815
1345961,0.0576171875,0.2799072266,1.3890380859,-20.3857421875,28.6254882812,12.3901367188,53.1016998291,8.8318910599,-28.3999996185
1346565,-0.2904052734,-0.0828857422,0.5078125,-31.982421875,20.4467773438,-62.5610351562,53.1016998291,8.8318910599,-28.3999996185
1346958,-0.3826904297,-0.0021972656,0.3190917969,21.8505859375,-45.654296875,53.7719726562,53.1017303467,8.8318252563,-29.7000007629
1347568,0.3060302734,0.1788330078,1.4315185547,-69.7631835938,-109.86328125,-93.505859375,53.1017303467,8.8318252563,-29.7000007629
1347961,-0.7600097656,0.2442626953,0.3082275391,-3.5400390625,-84.0454101562,19.4091796875,53.1017494202,8.8317508698,-31
1348569,-0.4676513672,0.3099365234,-0.0108642578,-52.4291992188,-111.0229492188,-0.3662109375,53.1017494202,8.8317508698,-31
1348977,-0.6311035156,0.1240234375,0.8137207031,75.927734375,-72.75390625,95.1538085938,53.101764679,8.8316764832,-32
1349568,1.0418701172,0.0764160156,1.7567138672,-61.5234375,10.4370117188,-16.7236328125,53.101764679,8.8316764832,-32
1349961,-0.9981689453,-0.2491455078,0.6164550781,41.6259765625,-40.8935546875,111.328125,53.1017837524,8.8316240311,-33
1350571,-0.1610107422,0.3614501953,0.7618408203,-86.3647460938,-45.0439453125,-79.2846679688,53.1017837524,8.8316240311,-33
1350979,0.9742431641,-0.6833496094,1.9163818359,100.0366210938,47.5463867188,94.23828125,53.1018028259,8.8315706253,-34
1351569,-1.6857910156,0.5690917969,-0.0256347656,-102.9052734375,-73.1811523438,-82.8857421875,53.1018028259,8.8315706253,-34
1351962,-0.2359619141,0.1853027344,0.7532958984,71.1669921875,-37.59765625,151.9165039062,53.1018218994,8.8315057755,-35.2000007629
1352569,-0.166015625,0.6728515625,0.3341064453,7.9956054688,-41.1376953125,33.8745117188,53.1018218994,8.8315057755,-35.2000007629
1352962,-0.0743408203,-0.3411865234,1.025390625,91.796875,-59.8754882812,41.3208007812,53.1018371582,8.8314352036,-37.0999984741
1353564,-0.3803710938,-0.2248535156,1.5573730469,-46.0815429688,42.9077148438,-78.9184570312,53.1018371582,8.8314352036,-37.0999984741
1353957,-0.3726806641,-0.078125,0.5959472656,1.8920898438,-25.2685546875,23.8647460938,53.1018600464,8.8313455582,-38.9000015259
1354563,0.4724121094,0.4766845703,0.6475830078,5.9204101562,-24.5361328125,51.8798828125,53.1018600464,8.8313455582,-38.9000015259
1354956,0.4141845703,-0.4617919922,1.5158691406,79.1625976562,-1.0986328125,-2.5024414062,53.1018714905,8.8312320709,-40
1355566,0.4782714844,-0.3488769531,0.591796875,-34.1186523438,16.7236328125,97.5952148438,53.1018714905,8.8312320709,-40
1355973,-0.2733154297,-0.1146240234,0.2277832031,61.7065429688,3.7841796875,65.8569335938,53.1018753052,8.8311214447,-40.7000007629
1356566,0.4691162109,0.0031738281,1.8507080078,53.4057617188,22.1557617188,-36.2548828125,53.1018753052,8.8311214447,-40.7000007629
1356959,-0.4953613281,-0.4710693359,0.3963623047,-21.0571289062,10.6811523438,-48.4008789062,53.1018791199,8.8310022354,-41.4000015259
1357567,0.0780029297,-0.3254394531,0.9261474609,100.5859375,26.5502929688,155.8227539062,53.1018791199,8.8310022354,-41.4000015259
1358039,0.0972900391,0.5023193359,0.3994140625,-119.5068359375,-3.2348632812,-95.5200195312,53.101890564,8.8309001923,-42.4000015259
1358566,0.2314453125,-0.3120117188,1.2697753906,68.2983398438,15.869140625,110.6567382812,53.101890564,8.8309001923,-42.4000015259
1358959,-0.0534667969,0.0812988281,1.2631835938,-54.6264648438,-19.4702148438,-33.5693359375,53.101890564,8.8308010101,-43
1359569,0.0720214844,0.0010986328,0.8380126953,113.4033203125,-37.2924804688,-41.748046875,53.101890564,8.8308010101,-43
1359962,-0.1339111328,0.2216796875,0.5355224609,-84.8999023438,-20.6909179688,-91.552734375,53.1018676758,8.8306856155,-42.7000007629
1360571,0.7622070312,-0.3359375,1.728515625,12.5732421875,25.2685546875,51.3916015625,53.1018676758,8.8306856155,-42.7000007629
1360964,0.7985839844,0.2248535156,1.4005126953,-16.2963867188,-38.3911132812,33.2641601562,53.1018562317,8.8305864334,-42.0999984741
1361570,-0.1988525391,0.1337890625,1.1579589844,-52.978515625,-71.8383789062,-31.1889648438,53.1018562317,8.8305864334,-42.0999984741
1361963,-0.3745117188,0.2711181641,0.2454833984,4.5776367188,-11.1083984375,33.5693359375,53.101852417,8.8305044174,-41.2999992371
1362568,0.1403808594,-0.1192626953,0.1247558594,23.6206054688,91.0034179688,-73.4252929688,53.101852417,8.8305044174,-41.2999992371
1362975,-0.580078125,0.1262207031,-0.3563232422,20.0805664062,-39.9780273438,11.8408203125,53.1018486023,8.83040905,-41.2000007629
1363570,-0.5833740234,-0.1968994141,0.9368896484,-52.3071289062,31.8603515625,-85.205078125,53.1018486023,8.83040905,-41.2000007629
1363963,0.7807617188,0.0129394531,0.7005615234,-2.9296875,36.9873046875,15.8081054688,53.1018409729,8.8303108215,-41.2999992371
1364567,-0.2346191406,-0.4565429688,0.2567138672,-59.4482421875,-81.9091796875,-13.3666992188,53.1018409729,8.8303108215,-41.2999992371
1364975,0.5035400391,-0.3348388672,2.4573974609,69.9462890625,47.6684570312,88.1958007812,53.1018371582,8.8302087784,-41
1365570,-0.9895019531,0.7685546875,-0.7935791016,-111.083984375,-101.3793945312,-70.1293945312,53.1018371582,8.8302087784,-41
1365963,-0.8774414062,0.0255126953,0.7403564453,67.2607421875,-13.427734375,165.3442382812,53.1018295288,8.8301267624,-40.5999984741
1366566,-0.8500976562,0.5270996094,0.3843994141,-68.6645507812,-51.3916015625,-76.0498046875,53.1018295288,8.8301267624,-40.5999984741
1366971,-0.1861572266,-0.3638916016,0.6403808594,61.767578125,-31.73828125,153.8696289062,53.1018295288,8.8300418854,-39.7999992371
1367568,0.0894775391,0.4124755859,0.7375488281,-84.3505859375,51.8798828125,22.0947265625,53.1018295288,8.8300418854,-39.7999992371
1367961,-0.3399658203,-0.1043701172,0.4672851562,93.2006835938,-89.7827148438,133.9111328125,53.1018180847,8.829955101,-39.7000007629
1368567,0.0104980469,0.1184082031,0.9437255859,21.3012695312,-20.8740234375,-9.1552734375,53.1018180847,8.829955101,-39.7000007629
1368962,-0.2082519531,-0.2373046875,0.0382080078,113.8916015625,-35.2783203125,39.55078125,53.1018028259,8.8298692703,-39.7999992371
1369569,0.7147216797,-0.4602050781,1.6995849609,-72.6928710938,-25.7568359375,-57.4951171875,53.1018028259,8.8298692703,-39.7999992371
1369977,0.1137695312,-0.0899658203,0.7930908203,50.537109375,9.6435546875,20.0805664062,53.1017837524,8.8297872543,-39.2999992371
1370568,-0.4738769531,0.0198974609,0.6112060547,-29.8461914062,-29.78515625,-6.7138671875,53.1017837524,8.8297872543,-39.2999992371
1370962,0.0496826172,-0.0509033203,0.8331298828,0.0610351562,-41.9311523438,-2.197265625,53.101764679,8.8297176361,-38.2000007629
1371570,-0.0472412109,0.2015380859,1.2719726562,36.0717773438,23.193359375,42.0532226562,53.101764679,8.8297176361,-38.2000007629
1371977,-0.0230712891,-0.0208740234,0.7603759766,57.1899414062,16.11328125,36.9873046875,53.1017379761,8.829656601,-37.7000007629
1372570,0.37890625,0.0155029297,1.2719726562,6.4086914062,20.99609375,27.8930664062,53.1017379761,8.829656601,-37.7000007629
1372963,0.2171630859,-0.1291503906,0.9924316406,54.8095703125,-34.3017578125,10.009765625,53.1017189026,8.8295860291,-37.2000007629
1373570,1.6063232422,0.3208007812,1.7143554688,1.4038085938,4.39453125,-43.1518554688,53.1017189026,8.8295860291,-37.2000007629
1373978,0.275390625,-0.2299804688,0.9526367188,-15.9301757812,-21.1181640625,-29.9682617188,53.1016960144,8.8295106888,-36.7999992371
1374572,0.32421875,-0.1047363281,1.2113037109,57.8002929688,2.197265625,84.6557617188,53.1016960144,8.8295106888,-36.7999992371
1374965,-0.0555419922,-0.1193847656,0.5592041016,69.091796875,5.7373046875,9.27734375,53.1016731262,8.8294229507,-36.9000015259
1375571,-0.4105224609,0.0737304688,0.8170166016,9.521484375,-47.4243164062,-12.7563476562,53.1016731262,8.8294229507,-36.9000015259
1375964,-0.2429199219,0.2019042969,0.5002441406,27.8930664062,-54.443359375,-54.19921875,53.1016540527,8.8293371201,-36.7999992371
1376571,0.4844970703,0.2772216797,1.2255859375,29.8461914062,-21.1181640625,45.0439453125,53.1016540527,8.8293371201,-36.7999992371
1376964,-0.240234375,-0.2691650391,0.59765625,30.6396484375,-0.7934570312,20.01953125,53.1016426086,8.8292722702,-36.4000015259
1377568,0.2418212891,-0.1051025391,1.2291259766,-38.2690429688,56.15234375,9.9487304688,53.1016426086,8.8292722702,-36.4000015259
1377961,0.1575927734,-0.1706542969,1.2142333984,53.3447265625,13.18359375,92.041015625,53.1016197205,8.8292093277,-35.5999984741
1378570,-0.3312988281,0.0998535156,0.6258544922,-41.4428710938,-40.283203125,44.6166992188,53.1016197205,8.8292093277,-35.5999984741
1378979,0.4302978516,-0.4918212891,1.224609375,122.8637695312,12.939453125,55.1147460938,53.1015930176,8.8291463852,-35.2000007629
1379573,0.5400390625,-0.2830810547,2.3065185547,-51.3305664062,88.8061523438,31.005859375,53.1015930176,8.8291463852,-35.2000007629
1379968,-0.1265869141,-0.0185546875,-0.7542724609,88.0126953125,-112.6098632812,-26.0009765625,53.1015701294,8.8290872574,-34.7999992371
1380569,-0.4630126953,0.1728515625,0.5369873047,-16.2963867188,-31.982421875,-23.0712890625,53.1015701294,8.8290872574,-34.7999992371
1380980,0.1318359375,-0.4857177734,2.0047607422,54.5043945312,-62.255859375,105.7739257812,53.1015319824,8.8290262222,-34.5
1381570,-1.80859375,0.45703125,-0.9587402344,-31.6772460938,-164.306640625,-38.818359375,53.1015319824,8.8290262222,-34.5
1381963,-0.3835449219,0.2796630859,0.1184082031,33.3251953125,-27.34375,10.5590820312,53.1014900208,8.8289670944,-34.2000007629
1382571,-0.79296875,-0.0084228516,1.0212402344,-10.0708007812,-72.5708007812,27.099609375,53.1014900208,8.8289670944,-34.2000007629
1382964,-0.0770263672,-0.5576171875,1.2778320312,60.1806640625,-8.7890625,38.4521484375,53.1014480591,8.8289213181,-34.0999984741
1383568,1.52734375,-0.3978271484,2.4279785156,-62.3168945312,87.890625,17.3950195312,53.1014480591,8.8289213181,-34.0999984741
1383961,0.8253173828,0.375,-0.3438720703,107.666015625,-38.818359375,84.1674804688,53.1014137268,8.828868866,-34.2000007629
1384572,0.6987304688,-0.4049072266,0.7185058594,7.5073242188,18.4326171875,20.8129882812,53.1014137268,8.828868866,-34.2000007629
1384965,-0.5748291016,-0.1456298828,0.8472900391,18.4326171875,-4.150390625,22.7661132812,53.1013717651,8.8288164139,-34.2999992371
1385570,-0.9102783203,0.4656982422,-0.3654785156,-5.7373046875,-54.1381835938,-13.3666992188,53.1013717651,8.8288164139,-34.2999992371
1386022,0.5628662109,0.0640869141,0.8762207031,59.6923828125,-39.0014648438,33.935546875,53.1013259888,8.8287620544,-34.4000015259
1386572,-0.2138671875,-0.0534667969,1.0797119141,-10.25390625,-15.4418945312,-14.0991210938,53.1013259888,8.8287620544,-34.4000015259
1386966,0.2142333984,-0.1109619141,1.1596679688,56.4575195312,10.25390625,0.6103515625,53.1012802124,8.8287115097,-34.2000007629
1387571,0.9757080078,0.1282958984,1.7618408203,1.3427734375,-12.2680664062,-0.48828125,53.1012802124,8.8287115097,-34.2000007629
1387978,0.6314697266,0.0183105469,2.5168457031,65.4907226562,11.1694335938,-4.8217773438,53.1012420654,8.8286504745,-33.7000007629
1388570,-0.6585693359,0.2044677734,0.4460449219,-50.2319335938,-77.5146484375,-65.673828125,53.1012420654,8.8286504745,-33.7000007629
1388963,-0.1439208984,0.0357666016,0.4072265625,17.0288085938,-4.2724609375,45.166015625,53.1012077332,8.828587532,-32.7999992371
1389567,-0.3352050781,-0.0075683594,0.7775878906,-2.7465820312,-28.7475585938,35.7055664062,53.1012077332,8.828587532,-32.7999992371
1389961,-0.3287353516,0.0573730469,0.6783447266,89.2333984375,-49.6826171875,16.0522460938,53.1011695862,8.8285245895,-31.6000003815
1390569,-0.3697509766,0.4099121094,0.5181884766,-32.1044921875,-67.9931640625,-15.13671875,53.1011695862,8.8285245895,-31.6000003815
1390962,-0.0382080078,-0.1584472656,1.0589599609,121.2768554688,-23.7426757812,2.0141601562,53.1011314392,8.8284692764,-30.7999992371
1391568,0.3078613281,-0.1474609375,1.2950439453,-0.244140625,56.15234375,-15.2587890625,53.1011314392,8.8284692764,-30.7999992371
1391962,1.6888427734,0.0017089844,3.3996582031,44.189453125,100.7080078125,-95.1538085938,53.1010894775,8.8284196854,-29.6000003815
1392568,0.4571533203,0.3302001953,1.2785644531,-60.546875,11.0473632812,-6.8969726562,53.1010894775,8.8284196854,-29.6000003815
1392976,-0.2183837891,-0.177734375,0.5626220703,83.8012695312,-13.8549804688,27.7709960938,53.1010513306,8.8283596039,-29
1393570,0.220703125,-0.0169677734,1.5592041016,-32.2875976562,17.0288085938,-67.0776367188,53.1010513306,8.8283596039,-29
1393963,-0.0906982422,0.0314941406,1.1418457031,102.9052734375,-26.3061523438,-16.9677734375,53.1010169983,8.8283033371,-28.2999992371
1394568,0.3558349609,-0.0531005859,1.4475097656,-3.90625,21.0571289062,-92.8955078125,53.1010169983,8.8283033371,-28.2999992371
1394985,0.1448974609,-0.2177734375,1.2900390625,-35.888671875,-19.4091796875,-112.8540039062,53.1009902954,8.8282394409,-27.1000003815
1395567,-0.5738525391,0.2677001953,0.3773193359,16.7236328125,-53.7109375,-86.181640625,53.1009902954,8.8282394409,-27.1000003815
1395960,-0.0867919922,-0.1324462891,0.6760253906,-31.5551757812,-11.71875,-9.27734375,53.1009597778,8.8281679153,-26.5
1396569,1.0423583984,-0.00390625,1.5329589844,-76.7211914062,-1.2817382812,30.0903320312,53.1009597778,8.8281679153,-26.5
1396962,-0.0396728516,-1.0295410156,1.8316650391,9.7045898438,58.9599609375,174.0112304688,53.1009368896,8.8280935287,-25.8999996185
1397568,0.9381103516,0.5461425781,3.8029785156,33.1420898438,5.7373046875,118.8354492188,53.1009368896,8.8280935287,-25.8999996185
1397961,-0.1593017578,-0.5380859375,0.7005615234,26.4282226562,-93.505859375,53.7719726562,53.1009178162,8.8280172348,-25.7000007629
1398569,-0.7772216797,-0.0671386719,-0.2049560547,16.0522460938,71.77734375,76.2939453125,53.1009178162,8.8280172348,-25.7000007629
1398962,0.2231445312,-0.1029052734,0.9774169922,16.7236328125,-73.4252929688,69.7631835938,53.1008911133,8.827955246,-25.2999992371
1399569,-0.1291503906,0.2532958984,0.9903564453,-29.6630859375,-38.818359375,-15.869140625,53.1008911133,8.827955246,-25.2999992371
1399976,-0.1312255859,-0.0168457031,0.8492431641,84.8388671875,-13.4887695312,99.2431640625,53.1008644104,8.8278961182,-25.2000007629
1400569,0.5515136719,-0.0804443359,1.0634765625,-55.0537109375,-17.8833007812,-35.888671875,53.1008644104,8.8278961182,-25.2000007629
1400962,-0.1375732422,-0.0816650391,1.2092285156,64.8803710938,-23.4375,143.9819335938,53.1008262634,8.8278446198,-25.6000003815
1401568,-0.1474609375,0.2001953125,0.6606445312,-30.0903320312,-33.0200195312,37.9028320312,53.1008262634,8.8278446198,-25.6000003815
1401976,0.1828613281,-0.0863037109,1.1525878906,86.8530273438,18.798828125,23.2543945312,53.1007995605,8.8278036118,-25.6000003815
1402569,0.0224609375,-0.0036621094,0.8640136719,10.4370117188,3.2348632812,86.8530273438,53.1007995605,8.8278036118,-25.6000003815
1402962,0.3669433594,-0.2573242188,0.9938964844,76.5380859375,-6.7138671875,-5.0048828125,53.1007614136,8.8277635574,-25.7000007629
1403569,0.19921875,-0.1359863281,0.8034667969,64.8193359375,-22.5830078125,62.3168945312,53.1007614136,8.8277635574,-25.7000007629
1403962,-0.396484375,0.0104980469,0.2528076172,24.5971679688,-59.2041015625,-83.8623046875,53.1007194519,8.8277254105,-25.5
1404567,0.1041259766,0.2569580078,0.2824707031,61.1572265625,-18.6767578125,48.4619140625,53.1007194519,8.8277254105,-25.5
1404959,-0.0771484375,-0.0089111328,0.9273681641,23.3764648438,-19.1040039062,-96.5576171875,53.1006736755,8.8277015686,-25.5
1405568,0.5257568359,0.1452636719,1.1489257812,58.4716796875,-8.544921875,98.0834960938,53.1006736755,8.8277015686,-25.5
1405961,-0.0837402344,-0.0118408203,1.1032714844,53.1616210938,-31.25,-65.0024414062,53.100643158,8.8276767731,-25.5
1406571,-0.3228759766,0.0795898438,0.6068115234,60.05859375,-26.4282226562,23.5595703125,53.100643158,8.8276767731,-25.5
1406978,-0.3087158203,-0.2661132812,0.9197998047,-34.0576171875,-5.1879882812,-72.4487304688,53.1006011963,8.8276453018,-25.7999992371
1407569,-0.5729980469,0.1741943359,0.5778808594,87.7075195312,27.7099609375,87.5854492188,53.1006011963,8.8276453018,-25.7999992371
1407962,-0.3465576172,0.0743408203,0.5279541016,-65.4907226562,-39.2456054688,-125.0610351562,53.1005630493,8.8276119232,-25.6000003815
1408570,0.1285400391,-0.1838378906,1.1108398438,86.3037109375,32.71484375,56.5185546875,53.1005630493,8.8276119232,-25.6000003815
1408981,0.3197021484,-0.0417480469,1.1817626953,-42.236328125,-21.3623046875,-62.744140625,53.1005325317,8.8275642395,-25.3999996185
1409569,0.2825927734,-0.1794433594,1.3909912109,115.2954101562,-3.90625,41.9921875,53.1005325317,8.8275642395,-25.3999996185
1409964,0.1052246094,0.1657714844,0.5543212891,-64.208984375,-9.4604492188,-140.3198242188,53.1004905701,8.8275260925,-25.6000003815
1410574,-0.1844482422,-0.2044677734,1.1041259766,104.98046875,-24.2919921875,58.0444335938,53.1004905701,8.8275260925,-25.6000003815
1410982,0.142578125,-0.1867675781,1.01171875,-64.3310546875,-8.6669921875,-99.6704101562,53.1004562378,8.8274965286,-26
